id,adis_visita_id,adis_especies_dispersante_id,numero,observaciones,distancia,desplazamiento,created_at,updated_at,the_geom,accuracy
287,41,16,2,"",1770,5,2011-05-20 06:32:56.169067,2011-05-20 06:32:56.169067,,
288,41,16,2,"",1770,15,2011-05-20 06:32:56.482807,2011-05-20 06:32:56.482807,,
289,41,14,4,"",2080,15,2011-05-20 06:32:56.795954,2011-05-20 06:32:56.795954,,
290,41,49,2,"",2130,45,2011-05-20 06:32:57.107908,2011-05-20 06:32:57.107908,,
291,41,49,1,"",2130,15,2011-05-20 06:32:57.421925,2011-05-20 06:32:57.421925,,
292,41,14,2,"",2070,25,2011-05-20 06:32:57.734864,2011-05-20 06:32:57.734864,,
293,42,14,7,"",650,15,2011-05-20 06:32:58.049455,2011-05-20 06:32:58.049455,,
294,42,49,1,"",650,5,2011-05-20 06:32:58.36347,2011-05-20 06:32:58.36347,,
295,42,16,2,"",650,25,2011-05-20 06:32:58.677013,2011-05-20 06:32:58.677013,,
296,42,16,1,"",650,5,2011-05-20 06:32:58.989873,2011-05-20 06:32:58.989873,,
297,42,16,1,En vuelo,870,45,2011-05-20 06:32:59.302385,2011-05-20 06:32:59.302385,,
298,42,16,1,"",1490,25,2011-05-20 06:32:59.616249,2011-05-20 06:32:59.616249,,
299,42,16,2,"",2030,15,2011-05-20 06:32:59.929197,2011-05-20 06:32:59.929197,,
300,43,50,1,"",30,5,2011-05-20 06:33:00.242034,2011-05-20 06:33:00.242034,,
301,43,37,2,"",160,15,2011-05-20 06:33:00.555459,2011-05-20 06:33:00.555459,,
302,43,37,1,"",200,5,2011-05-20 06:33:00.869939,2011-05-20 06:33:00.869939,,
303,43,50,1,"",274,5,2011-05-20 06:33:01.184745,2011-05-20 06:33:01.184745,,
304,43,12,1,"",274,5,2011-05-20 06:33:01.498112,2011-05-20 06:33:01.498112,,
305,43,37,2,"",290,5,2011-05-20 06:33:01.811247,2011-05-20 06:33:01.811247,,
306,43,38,1,"",290,5,2011-05-20 06:33:02.18941,2011-05-20 06:33:02.18941,,
307,43,38,1,"",480,5,2011-05-20 06:33:02.503404,2011-05-20 06:33:02.503404,,
308,43,61,1,"",580,5,2011-05-20 06:33:02.817653,2011-05-20 06:33:02.817653,,
309,43,38,2,"",708,5,2011-05-20 06:33:03.131049,2011-05-20 06:33:03.131049,,
310,43,71,1,"",760,45,2011-05-20 06:33:03.44589,2011-05-20 06:33:03.44589,,
311,43,37,2,"",770,5,2011-05-20 06:33:03.759181,2011-05-20 06:33:03.759181,,
312,43,48,1,"",860,45,2011-05-20 06:33:04.071978,2011-05-20 06:33:04.071978,,
313,43,48,2,"",940,45,2011-05-20 06:33:04.386925,2011-05-20 06:33:04.386925,,
314,43,12,2,"",980,45,2011-05-20 06:33:04.70123,2011-05-20 06:33:04.70123,,
315,43,65,1,"",1240,5,2011-05-20 06:33:05.014736,2011-05-20 06:33:05.014736,,
316,43,38,3,"",1340,15,2011-05-20 06:33:05.328105,2011-05-20 06:33:05.328105,,
317,43,38,1,"",1400,5,2011-05-20 06:33:05.641263,2011-05-20 06:33:05.641263,,
318,43,38,3,"",1470,25,2011-05-20 06:33:05.954885,2011-05-20 06:33:05.954885,,
319,43,16,1,"",1490,5,2011-05-20 06:33:06.268102,2011-05-20 06:33:06.268102,,
320,43,48,2,"",1550,5,2011-05-20 06:33:06.581585,2011-05-20 06:33:06.581585,,
321,43,38,1,"",1550,5,2011-05-20 06:33:06.896113,2011-05-20 06:33:06.896113,,
322,43,16,1,"",1680,5,2011-05-20 06:33:07.209948,2011-05-20 06:33:07.209948,,
323,43,38,2,"",1700,15,2011-05-20 06:33:07.523691,2011-05-20 06:33:07.523691,,
324,43,37,1,"",1700,5,2011-05-20 06:33:07.83798,2011-05-20 06:33:07.83798,,
325,43,50,1,"",1720,35,2011-05-20 06:33:08.152572,2011-05-20 06:33:08.152572,,
326,43,16,1,"",1770,5,2011-05-20 06:33:08.466765,2011-05-20 06:33:08.466765,,
327,43,18,1,"",1790,5,2011-05-20 06:33:08.780825,2011-05-20 06:33:08.780825,,
328,43,37,1,"",1810,5,2011-05-20 06:33:09.093366,2011-05-20 06:33:09.093366,,
329,43,16,1,"",1870,5,2011-05-20 06:33:09.407584,2011-05-20 06:33:09.407584,,
330,43,61,2,"",1960,5,2011-05-20 06:33:09.721696,2011-05-20 06:33:09.721696,,
331,43,37,1,"",1960,5,2011-05-20 06:33:10.035363,2011-05-20 06:33:10.035363,,
332,43,16,1,"",1980,5,2011-05-20 06:33:10.348523,2011-05-20 06:33:10.348523,,
333,43,16,1,"",2000,5,2011-05-20 06:33:10.662537,2011-05-20 06:33:10.662537,,
334,43,37,1,"",2000,5,2011-05-20 06:33:10.976356,2011-05-20 06:33:10.976356,,
335,43,12,2,"",2100,25,2011-05-20 06:33:11.289725,2011-05-20 06:33:11.289725,,
336,43,37,1,"",2210,5,2011-05-20 06:33:11.602345,2011-05-20 06:33:11.602345,,
337,43,16,1,"",2430,5,2011-05-20 06:33:11.914426,2011-05-20 06:33:11.914426,,
338,44,41,2,"",15,5,2011-05-20 06:33:12.227773,2011-05-20 06:33:12.227773,,
339,44,50,1,"",40,5,2011-05-20 06:33:12.539753,2011-05-20 06:33:12.539753,,
340,44,37,1,"",86,5,2011-05-20 06:33:12.856198,2011-05-20 06:33:12.856198,,
341,44,12,1,"",110,15,2011-05-20 06:33:13.16973,2011-05-20 06:33:13.16973,,
342,44,54,1,"",90,5,2011-05-20 06:33:13.483778,2011-05-20 06:33:13.483778,,
343,44,41,1,"",180,5,2011-05-20 06:33:13.798877,2011-05-20 06:33:13.798877,,
344,44,20,1,"",185,15,2011-05-20 06:33:14.112823,2011-05-20 06:33:14.112823,,
345,44,48,1,"",215,5,2011-05-20 06:33:14.426501,2011-05-20 06:33:14.426501,,
346,44,48,2,"",280,5,2011-05-20 06:33:14.738759,2011-05-20 06:33:14.738759,,
347,44,20,1,"",370,15,2011-05-20 06:33:15.052643,2011-05-20 06:33:15.052643,,
348,44,64,2,"",400,15,2011-05-20 06:33:15.366059,2011-05-20 06:33:15.366059,,
349,44,37,2,"",420,5,2011-05-20 06:33:15.679905,2011-05-20 06:33:15.679905,,
350,44,50,1,"",430,5,2011-05-20 06:33:15.993092,2011-05-20 06:33:15.993092,,
351,44,53,1,"",460,15,2011-05-20 06:33:16.306464,2011-05-20 06:33:16.306464,,
352,44,20,1,"",470,5,2011-05-20 06:33:16.621235,2011-05-20 06:33:16.621235,,
353,44,41,1,"",770,5,2011-05-20 06:33:16.934768,2011-05-20 06:33:16.934768,,
354,44,38,2,"",805,15,2011-05-20 06:33:17.249445,2011-05-20 06:33:17.249445,,
355,44,48,3,"",880,35,2011-05-20 06:33:17.56361,2011-05-20 06:33:17.56361,,
356,44,12,2,"",1100,15,2011-05-20 06:33:17.876329,2011-05-20 06:33:17.876329,,
357,44,12,1,"",940,45,2011-05-20 06:33:18.189434,2011-05-20 06:33:18.189434,,
358,44,4,1,"",940,45,2011-05-20 06:33:18.502672,2011-05-20 06:33:18.502672,,
359,44,16,1,"",1100,5,2011-05-20 06:33:18.815072,2011-05-20 06:33:18.815072,,
360,44,16,1,"",1100,25,2011-05-20 06:33:19.12879,2011-05-20 06:33:19.12879,,
361,44,61,1,"",1200,5,2011-05-20 06:33:19.442206,2011-05-20 06:33:19.442206,,
362,44,64,2,"",1300,5,2011-05-20 06:33:19.756465,2011-05-20 06:33:19.756465,,
363,44,37,1,"",1530,5,2011-05-20 06:33:20.070762,2011-05-20 06:33:20.070762,,
364,44,35,1,"",1570,5,2011-05-20 06:33:20.384621,2011-05-20 06:33:20.384621,,
365,44,40,1,"",1570,5,2011-05-20 06:33:20.698215,2011-05-20 06:33:20.698215,,
366,44,38,1,"",1720,5,2011-05-20 06:33:21.014077,2011-05-20 06:33:21.014077,,
367,44,41,1,"",1730,5,2011-05-20 06:33:21.328157,2011-05-20 06:33:21.328157,,
368,44,16,1,"",1740,5,2011-05-20 06:33:21.642352,2011-05-20 06:33:21.642352,,
369,44,65,1,"",1850,5,2011-05-20 06:33:21.95655,2011-05-20 06:33:21.95655,,
370,44,38,1,"",1800,5,2011-05-20 06:33:22.269116,2011-05-20 06:33:22.269116,,
371,44,65,2,"",1870,5,2011-05-20 06:33:22.581374,2011-05-20 06:33:22.581374,,
372,44,37,2,"",2000,15,2011-05-20 06:33:22.895079,2011-05-20 06:33:22.895079,,
373,44,16,1,"",2080,15,2011-05-20 06:33:23.208693,2011-05-20 06:33:23.208693,,
374,44,59,1,"",2140,5,2011-05-20 06:33:23.522205,2011-05-20 06:33:23.522205,,
375,44,18,1,"",2140,5,2011-05-20 06:33:23.835188,2011-05-20 06:33:23.835188,,
376,44,18,1,"",2400,5,2011-05-20 06:33:24.149639,2011-05-20 06:33:24.149639,,
377,45,20,1,"",50,45,2011-05-20 06:33:24.464634,2011-05-20 06:33:24.464634,,
378,45,21,1,"",200,15,2011-05-20 06:33:24.778562,2011-05-20 06:33:24.778562,,
379,45,21,1,"",200,45,2011-05-20 06:33:25.092695,2011-05-20 06:33:25.092695,,
380,45,21,1,"",200,25,2011-05-20 06:33:25.405858,2011-05-20 06:33:25.405858,,
381,45,48,6,"",280,45,2011-05-20 06:33:25.71953,2011-05-20 06:33:25.71953,,
382,45,3,3,"",350,5,2011-05-20 06:33:26.032272,2011-05-20 06:33:26.032272,,
383,45,3,1,"",270,5,2011-05-20 06:33:26.346307,2011-05-20 06:33:26.346307,,
384,45,64,2,"",440,5,2011-05-20 06:33:26.659004,2011-05-20 06:33:26.659004,,
385,45,3,1,"",460,15,2011-05-20 06:33:26.97394,2011-05-20 06:33:26.97394,,
386,45,3,1,"",480,15,2011-05-20 06:33:27.287526,2011-05-20 06:33:27.287526,,
387,45,3,3,"",550,35,2011-05-20 06:33:27.599997,2011-05-20 06:33:27.599997,,
388,45,64,1,"",500,5,2011-05-20 06:33:27.914444,2011-05-20 06:33:27.914444,,
389,45,64,1,"",800,15,2011-05-20 06:33:28.228235,2011-05-20 06:33:28.228235,,
390,45,3,1,"",750,35,2011-05-20 06:33:28.540616,2011-05-20 06:33:28.540616,,
391,45,64,1,"",870,5,2011-05-20 06:33:28.926242,2011-05-20 06:33:28.926242,,
392,45,17,10,"",1090,15,2011-05-20 06:33:29.250341,2011-05-20 06:33:29.250341,,
393,45,50,2,"",1120,5,2011-05-20 06:33:29.563297,2011-05-20 06:33:29.563297,,
394,45,56,1,"",1170,5,2011-05-20 06:33:29.877287,2011-05-20 06:33:29.877287,,
395,45,55,2,"",1170,15,2011-05-20 06:33:30.190244,2011-05-20 06:33:30.190244,,
396,45,56,1,"",1200,5,2011-05-20 06:33:30.504511,2011-05-20 06:33:30.504511,,
397,45,6,1,"",1220,5,2011-05-20 06:33:30.819495,2011-05-20 06:33:30.819495,,
398,45,36,1,"",1200,5,2011-05-20 06:33:31.132397,2011-05-20 06:33:31.132397,,
399,45,50,6,"",1200,15,2011-05-20 06:33:31.44622,2011-05-20 06:33:31.44622,,
400,45,50,1,"",1300,5,2011-05-20 06:33:31.759148,2011-05-20 06:33:31.759148,,
401,45,17,1,"",1500,5,2011-05-20 06:33:32.071702,2011-05-20 06:33:32.071702,,
402,45,64,2,"",1610,15,2011-05-20 06:33:32.385339,2011-05-20 06:33:32.385339,,
403,45,17,1,"",1990,5,2011-05-20 06:33:32.699482,2011-05-20 06:33:32.699482,,
404,45,17,4,"",2200,15,2011-05-20 06:33:33.015395,2011-05-20 06:33:33.015395,,
405,45,17,4,"",2100,15,2011-05-20 06:33:33.331461,2011-05-20 06:33:33.331461,,
406,45,64,2,"",2100,5,2011-05-20 06:33:33.645269,2011-05-20 06:33:33.645269,,
407,45,56,2,"",2150,35,2011-05-20 06:33:33.958652,2011-05-20 06:33:33.958652,,
408,45,61,2,"",2250,5,2011-05-20 06:33:34.273655,2011-05-20 06:33:34.273655,,
409,46,3,1,"",60,45,2011-05-20 06:33:34.587712,2011-05-20 06:33:34.587712,,
410,46,20,1,"",130,25,2011-05-20 06:33:34.902587,2011-05-20 06:33:34.902587,,
411,46,3,1,"",145,45,2011-05-20 06:33:35.217562,2011-05-20 06:33:35.217562,,
412,46,17,1,"",175,5,2011-05-20 06:33:35.53219,2011-05-20 06:33:35.53219,,
413,46,17,1,"",290,5,2011-05-20 06:33:35.845642,2011-05-20 06:33:35.845642,,
414,46,17,1,"",350,5,2011-05-20 06:33:36.159599,2011-05-20 06:33:36.159599,,
415,46,3,1,"",380,25,2011-05-20 06:33:36.47219,2011-05-20 06:33:36.47219,,
416,46,3,1,"",420,15,2011-05-20 06:33:36.784935,2011-05-20 06:33:36.784935,,
417,46,3,3,"",540,5,2011-05-20 06:33:37.096792,2011-05-20 06:33:37.096792,,
418,46,3,1,"",640,5,2011-05-20 06:33:37.411556,2011-05-20 06:33:37.411556,,
419,46,3,1,"",740,5,2011-05-20 06:33:37.724176,2011-05-20 06:33:37.724176,,
420,46,17,1,"",900,45,2011-05-20 06:33:38.039316,2011-05-20 06:33:38.039316,,
421,46,64,2,"",1100,35,2011-05-20 06:33:38.352283,2011-05-20 06:33:38.352283,,
422,46,61,1,"",1140,5,2011-05-20 06:33:38.666263,2011-05-20 06:33:38.666263,,
423,46,61,1,"",1170,5,2011-05-20 06:33:38.979649,2011-05-20 06:33:38.979649,,
424,46,17,1,"",1210,5,2011-05-20 06:33:39.292437,2011-05-20 06:33:39.292437,,
425,46,20,3,"",1210,15,2011-05-20 06:33:39.605555,2011-05-20 06:33:39.605555,,
426,46,61,2,"",1210,15,2011-05-20 06:33:39.918871,2011-05-20 06:33:39.918871,,
427,46,17,1,"",1260,25,2011-05-20 06:33:40.233499,2011-05-20 06:33:40.233499,,
428,46,61,2,"",1260,15,2011-05-20 06:33:40.548693,2011-05-20 06:33:40.548693,,
429,46,64,2,"",1330,5,2011-05-20 06:33:40.862222,2011-05-20 06:33:40.862222,,
430,46,61,2,"",1570,45,2011-05-20 06:33:41.17615,2011-05-20 06:33:41.17615,,
431,46,21,2,"",1650,15,2011-05-20 06:33:41.488926,2011-05-20 06:33:41.488926,,
432,46,17,1,"",1670,45,2011-05-20 06:33:41.802757,2011-05-20 06:33:41.802757,,
433,46,3,1,"",1730,45,2011-05-20 06:33:42.115267,2011-05-20 06:33:42.115267,,
434,46,21,2,"",2000,5,2011-05-20 06:33:42.427998,2011-05-20 06:33:42.427998,,
435,46,61,1,"",2000,5,2011-05-20 06:33:42.741484,2011-05-20 06:33:42.741484,,
436,47,56,1,"",100,25,2011-05-20 06:33:43.056204,2011-05-20 06:33:43.056204,,
437,47,16,2,"",270,15,2011-05-20 06:33:43.370126,2011-05-20 06:33:43.370126,,
438,47,48,1,"",418,15,2011-05-20 06:33:43.682992,2011-05-20 06:33:43.682992,,
439,47,21,1,"",528,5,2011-05-20 06:33:43.997303,2011-05-20 06:33:43.997303,,
440,47,64,1,"",707,5,2011-05-20 06:33:44.309777,2011-05-20 06:33:44.309777,,
441,47,21,1,"",890,15,2011-05-20 06:33:44.623019,2011-05-20 06:33:44.623019,,
442,47,48,1,"",1020,5,2011-05-20 06:33:44.935658,2011-05-20 06:33:44.935658,,
443,47,20,1,"",1020,5,2011-05-20 06:33:45.249116,2011-05-20 06:33:45.249116,,
444,47,53,1,"",1070,45,2011-05-20 06:33:45.563846,2011-05-20 06:33:45.563846,,
445,47,48,5,"",1400,45,2011-05-20 06:33:45.878977,2011-05-20 06:33:45.878977,,
446,47,48,2,"",1800,35,2011-05-20 06:33:46.193671,2011-05-20 06:33:46.193671,,
447,47,65,1,"",1950,15,2011-05-20 06:33:46.508218,2011-05-20 06:33:46.508218,,
448,47,35,6,"",2060,5,2011-05-20 06:33:46.82151,2011-05-20 06:33:46.82151,,
449,47,16,1,"",2000,5,2011-05-20 06:33:47.135111,2011-05-20 06:33:47.135111,,
450,48,5,3,"",1,15,2011-05-20 06:33:47.449246,2011-05-20 06:33:47.449246,,
451,48,48,1,"",10,45,2011-05-20 06:33:47.763351,2011-05-20 06:33:47.763351,,
452,48,5,1,"",20,15,2011-05-20 06:33:48.075839,2011-05-20 06:33:48.075839,,
453,48,21,1,"",25,15,2011-05-20 06:33:48.389758,2011-05-20 06:33:48.389758,,
454,48,61,2,"",40,5,2011-05-20 06:33:48.70287,2011-05-20 06:33:48.70287,,
455,48,53,1,"",120,25,2011-05-20 06:33:49.015923,2011-05-20 06:33:49.015923,,
456,48,50,1,"",100,25,2011-05-20 06:33:49.330057,2011-05-20 06:33:49.330057,,
457,48,16,1,"",280,15,2011-05-20 06:33:49.643289,2011-05-20 06:33:49.643289,,
458,48,17,3,"",290,15,2011-05-20 06:33:49.957838,2011-05-20 06:33:49.957838,,
459,48,55,2,"",320,5,2011-05-20 06:33:50.270701,2011-05-20 06:33:50.270701,,
460,48,20,1,"",330,15,2011-05-20 06:33:50.585196,2011-05-20 06:33:50.585196,,
461,48,18,1,"",360,15,2011-05-20 06:33:50.899554,2011-05-20 06:33:50.899554,,
462,48,48,1,"",500,45,2011-05-20 06:33:51.212507,2011-05-20 06:33:51.212507,,
463,48,61,2,"",530,5,2011-05-20 06:33:51.525059,2011-05-20 06:33:51.525059,,
464,48,35,1,"",520,5,2011-05-20 06:33:51.838427,2011-05-20 06:33:51.838427,,
465,48,48,1,"",970,45,2011-05-20 06:33:52.151219,2011-05-20 06:33:52.151219,,
466,48,17,2,"",1030,5,2011-05-20 06:33:52.46401,2011-05-20 06:33:52.46401,,
467,48,17,1,"",1150,5,2011-05-20 06:33:52.780089,2011-05-20 06:33:52.780089,,
468,48,36,1,"",1400,5,2011-05-20 06:33:53.093579,2011-05-20 06:33:53.093579,,
469,48,36,1,"",1400,25,2011-05-20 06:33:53.406745,2011-05-20 06:33:53.406745,,
470,48,65,1,"",2000,35,2011-05-20 06:33:53.719709,2011-05-20 06:33:53.719709,,
471,48,48,1,"",2250,5,2011-05-20 06:33:54.031962,2011-05-20 06:33:54.031962,,
472,49,4,3,"",190,45,2011-05-20 06:33:54.345594,2011-05-20 06:33:54.345594,,
473,49,17,3,"",440,45,2011-05-20 06:33:54.65934,2011-05-20 06:33:54.65934,,
474,49,17,1,"",450,35,2011-05-20 06:33:54.972845,2011-05-20 06:33:54.972845,,
475,49,64,2,"",590,5,2011-05-20 06:33:55.286393,2011-05-20 06:33:55.286393,,
476,49,17,2,"",600,45,2011-05-20 06:33:55.600776,2011-05-20 06:33:55.600776,,
477,49,20,1,"",580,45,2011-05-20 06:33:55.982418,2011-05-20 06:33:55.982418,,
478,49,20,1,"",680,5,2011-05-20 06:33:56.295982,2011-05-20 06:33:56.295982,,
479,49,4,1,"",680,5,2011-05-20 06:33:56.610302,2011-05-20 06:33:56.610302,,
480,49,20,2,"",800,5,2011-05-20 06:33:56.925041,2011-05-20 06:33:56.925041,,
481,49,17,2,"",820,5,2011-05-20 06:33:57.239941,2011-05-20 06:33:57.239941,,
482,49,20,1,"",910,35,2011-05-20 06:33:57.553148,2011-05-20 06:33:57.553148,,
483,49,21,1,"",1000,15,2011-05-20 06:33:57.866235,2011-05-20 06:33:57.866235,,
484,49,4,2,"",1050,15,2011-05-20 06:33:58.179931,2011-05-20 06:33:58.179931,,
485,49,17,1,"",1480,5,2011-05-20 06:33:58.493665,2011-05-20 06:33:58.493665,,
486,49,17,1,"",1550,5,2011-05-20 06:33:58.806279,2011-05-20 06:33:58.806279,,
487,49,50,2,"",1640,45,2011-05-20 06:33:59.120603,2011-05-20 06:33:59.120603,,
488,49,17,2,"",1800,45,2011-05-20 06:33:59.434173,2011-05-20 06:33:59.434173,,
489,49,4,1,"",1800,45,2011-05-20 06:33:59.752042,2011-05-20 06:33:59.752042,,
490,49,17,2,"",1870,5,2011-05-20 06:34:00.065566,2011-05-20 06:34:00.065566,,
491,49,17,5,"",1960,5,2011-05-20 06:34:00.380291,2011-05-20 06:34:00.380291,,
492,49,64,2,"",2020,45,2011-05-20 06:34:00.693545,2011-05-20 06:34:00.693545,,
493,49,17,2,"",2090,45,2011-05-20 06:34:01.007105,2011-05-20 06:34:01.007105,,
494,49,20,1,"",2100,25,2011-05-20 06:34:01.320645,2011-05-20 06:34:01.320645,,
495,49,17,2,"",2150,45,2011-05-20 06:34:01.633235,2011-05-20 06:34:01.633235,,
496,49,17,6,"",2230,15,2011-05-20 06:34:01.944986,2011-05-20 06:34:01.944986,,
497,49,20,1,"",2200,5,2011-05-20 06:34:02.258466,2011-05-20 06:34:02.258466,,
498,49,17,6,"",2320,5,2011-05-20 06:34:02.571774,2011-05-20 06:34:02.571774,,
499,49,20,2,"",2370,45,2011-05-20 06:34:02.885212,2011-05-20 06:34:02.885212,,
500,50,3,1,"",100,45,2011-05-20 06:34:03.199052,2011-05-20 06:34:03.199052,,
501,50,61,1,"",315,45,2011-05-20 06:34:03.512037,2011-05-20 06:34:03.512037,,
502,50,4,3,"",400,15,2011-05-20 06:34:03.824485,2011-05-20 06:34:03.824485,,
503,50,20,1,"",450,5,2011-05-20 06:34:04.136891,2011-05-20 06:34:04.136891,,
504,50,20,1,"",470,25,2011-05-20 06:34:04.450077,2011-05-20 06:34:04.450077,,
505,50,17,1,"",1710,45,2011-05-20 06:34:04.764239,2011-05-20 06:34:04.764239,,
506,50,17,3,"",1420,35,2011-05-20 06:34:05.079126,2011-05-20 06:34:05.079126,,
507,50,17,3,"",2100,15,2011-05-20 06:34:05.392886,2011-05-20 06:34:05.392886,,
508,50,17,1,"",2350,45,2011-05-20 06:34:05.705286,2011-05-20 06:34:05.705286,,
509,50,17,4,"",2400,25,2011-05-20 06:34:06.018211,2011-05-20 06:34:06.018211,,
510,51,41,2,"",80,5,2011-05-20 06:34:06.331068,2011-05-20 06:34:06.331068,,
511,51,50,4,"",110,15,2011-05-20 06:34:06.644086,2011-05-20 06:34:06.644086,,
512,51,50,6,"",160,5,2011-05-20 06:34:06.957811,2011-05-20 06:34:06.957811,,
513,51,3,1,"",160,5,2011-05-20 06:34:07.273914,2011-05-20 06:34:07.273914,,
514,51,12,2,"",320,5,2011-05-20 06:34:07.589007,2011-05-20 06:34:07.589007,,
515,51,4,1,"",405,15,2011-05-20 06:34:07.902968,2011-05-20 06:34:07.902968,,
516,51,50,2,"",475,5,2011-05-20 06:34:08.217492,2011-05-20 06:34:08.217492,,
517,51,50,1,"",530,5,2011-05-20 06:34:08.531468,2011-05-20 06:34:08.531468,,
518,51,35,2,"",550,5,2011-05-20 06:34:08.844599,2011-05-20 06:34:08.844599,,
519,51,37,2,"",550,5,2011-05-20 06:34:09.158611,2011-05-20 06:34:09.158611,,
520,51,37,2,"",590,15,2011-05-20 06:34:09.47149,2011-05-20 06:34:09.47149,,
521,51,61,3,"",670,5,2011-05-20 06:34:09.783132,2011-05-20 06:34:09.783132,,
522,51,37,1,"",670,5,2011-05-20 06:34:10.096228,2011-05-20 06:34:10.096228,,
523,51,61,1,"",718,5,2011-05-20 06:34:10.409352,2011-05-20 06:34:10.409352,,
524,51,61,4,"",820,5,2011-05-20 06:34:10.723614,2011-05-20 06:34:10.723614,,
525,51,10,6,"",820,5,2011-05-20 06:34:11.037975,2011-05-20 06:34:11.037975,,
526,51,35,2,"",1220,5,2011-05-20 06:34:11.352631,2011-05-20 06:34:11.352631,,
527,51,37,1,"",1270,5,2011-05-20 06:34:11.666232,2011-05-20 06:34:11.666232,,
528,51,20,2,"",1310,5,2011-05-20 06:34:11.980152,2011-05-20 06:34:11.980152,,
529,51,16,1,"",1340,5,2011-05-20 06:34:12.292913,2011-05-20 06:34:12.292913,,
530,51,20,1,"",1370,5,2011-05-20 06:34:12.605134,2011-05-20 06:34:12.605134,,
531,51,64,2,"",1620,5,2011-05-20 06:34:12.918172,2011-05-20 06:34:12.918172,,
532,51,49,1,"",1660,45,2011-05-20 06:34:13.232171,2011-05-20 06:34:13.232171,,
533,51,38,1,"",1810,5,2011-05-20 06:34:13.544881,2011-05-20 06:34:13.544881,,
534,51,64,1,"",1930,5,2011-05-20 06:34:13.85822,2011-05-20 06:34:13.85822,,
535,51,64,2,"",2130,5,2011-05-20 06:34:14.171112,2011-05-20 06:34:14.171112,,
536,51,12,1,"",2130,5,2011-05-20 06:34:14.483063,2011-05-20 06:34:14.483063,,
537,51,41,1,"",2130,5,2011-05-20 06:34:14.797123,2011-05-20 06:34:14.797123,,
538,51,37,2,"",2130,5,2011-05-20 06:34:15.110563,2011-05-20 06:34:15.110563,,
539,51,16,1,"",2190,5,2011-05-20 06:34:15.425558,2011-05-20 06:34:15.425558,,
540,51,37,1,"",2260,15,2011-05-20 06:34:15.738914,2011-05-20 06:34:15.738914,,
541,51,38,1,"",2340,5,2011-05-20 06:34:16.052726,2011-05-20 06:34:16.052726,,
542,51,61,3,"",2370,5,2011-05-20 06:34:16.366568,2011-05-20 06:34:16.366568,,
543,52,50,1,"",40,5,2011-05-20 06:34:16.679345,2011-05-20 06:34:16.679345,,
544,52,16,1,"",54,5,2011-05-20 06:34:16.992164,2011-05-20 06:34:16.992164,,
545,52,35,1,"",95,5,2011-05-20 06:34:17.30653,2011-05-20 06:34:17.30653,,
546,52,16,1,"",110,15,2011-05-20 06:34:17.618694,2011-05-20 06:34:17.618694,,
547,52,50,1,"",120,15,2011-05-20 06:34:17.932807,2011-05-20 06:34:17.932807,,
548,52,38,1,"",100,5,2011-05-20 06:34:18.247756,2011-05-20 06:34:18.247756,,
549,52,53,1,"",145,15,2011-05-20 06:34:18.561085,2011-05-20 06:34:18.561085,,
550,52,50,1,"",170,5,2011-05-20 06:34:18.875455,2011-05-20 06:34:18.875455,,
551,52,35,1,"",170,5,2011-05-20 06:34:19.18911,2011-05-20 06:34:19.18911,,
552,52,41,1,"",200,5,2011-05-20 06:34:19.502383,2011-05-20 06:34:19.502383,,
553,52,38,1,"",275,5,2011-05-20 06:34:19.816009,2011-05-20 06:34:19.816009,,
554,52,50,2,"",285,5,2011-05-20 06:34:20.130592,2011-05-20 06:34:20.130592,,
555,52,65,2,"",350,5,2011-05-20 06:34:20.443539,2011-05-20 06:34:20.443539,,
556,52,20,1,"",410,5,2011-05-20 06:34:20.75819,2011-05-20 06:34:20.75819,,
557,52,12,2,"",560,5,2011-05-20 06:34:21.071083,2011-05-20 06:34:21.071083,,
558,52,20,1,"",560,5,2011-05-20 06:34:21.384791,2011-05-20 06:34:21.384791,,
559,52,20,1,"",480,5,2011-05-20 06:34:21.698013,2011-05-20 06:34:21.698013,,
560,52,20,1,"",490,5,2011-05-20 06:34:22.011368,2011-05-20 06:34:22.011368,,
561,52,59,1,"",540,5,2011-05-20 06:34:22.326122,2011-05-20 06:34:22.326122,,
562,52,20,1,"",585,5,2011-05-20 06:34:22.710693,2011-05-20 06:34:22.710693,,
563,52,37,1,"",690,25,2011-05-20 06:34:23.024403,2011-05-20 06:34:23.024403,,
564,52,20,1,"",740,5,2011-05-20 06:34:23.337446,2011-05-20 06:34:23.337446,,
565,52,20,3,"",998,5,2011-05-20 06:34:23.651318,2011-05-20 06:34:23.651318,,
566,52,20,1,"",1050,5,2011-05-20 06:34:23.965305,2011-05-20 06:34:23.965305,,
567,52,20,1,"",1100,5,2011-05-20 06:34:24.2786,2011-05-20 06:34:24.2786,,
568,52,38,3,"",1140,5,2011-05-20 06:34:24.592409,2011-05-20 06:34:24.592409,,
569,52,61,2,"",1290,5,2011-05-20 06:34:24.906068,2011-05-20 06:34:24.906068,,
570,52,18,1,"",1360,5,2011-05-20 06:34:25.219518,2011-05-20 06:34:25.219518,,
571,52,36,1,"",1620,15,2011-05-20 06:34:25.532588,2011-05-20 06:34:25.532588,,
572,52,35,3,"",1620,15,2011-05-20 06:34:25.846619,2011-05-20 06:34:25.846619,,
573,52,18,1,"",1820,25,2011-05-20 06:34:26.160144,2011-05-20 06:34:26.160144,,
